"","act12h_018","act12h_019","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034","notact_004","notact_007","notact_008"
"px:SLC44A2",2.81443981788126,5.79569489569783,1.90085281662345,2.32279446350991,3.50977994687383,4.21208069220129,4.26233834456731,4.15060574233217,3.64932867855583,4.06004073266121,6.14184351537206,7.45918066315132,6.28950446151294
"px:CCDC130",0.16532633920003,0.165108327612856,0.16529884915814,0.165188288166595,2.78780229056576,0.165166307908775,0.165243207691354,0.165195246703848,0.165341942165454,0.165301669190995,0.16523148880092,0.165096818992076,1.22364964039838
"px:FAM117B",2.31358628202118,2.29140004298099,3.34232511057992,2.82993917209998,3.18192102779218,2.36838441907782,1.7790622774308,2.38509560952396,0.165222115340275,2.54974808125113,3.74271366853979,3.78498540657681,1.179744450902
"px:PHYKPL",5.43998408184658,4.95476342313563,4.02370158229082,2.4309954688712,2.74766472396347,2.85716571794881,2.85822300706057,3.86114121423051,2.1286196416085,3.14041622540133,6.39339355228944,6.25717982163586,6.84437769305049
"px:LOXHD1",0.16525930899452,0.165311954353972,0.165005218917039,2.15098991437762,0.165073842987902,1.91965350024244,0.165293810427656,0.165153915976748,0.165372564841744,0.165207423402448,0.16508538333587,0.165324057903704,0.165349120186877
"px:CEP135",6.97158526816445,6.45551390669335,4.07494591945461,5.7329188814309,4.51459281243726,3.30607881845303,3.08815306117857,3.40826845282145,3.85800646055529,2.70779455394404,7.36365731295533,6.91622150809644,6.22117803699259
"px:ELP3",5.25306654329019,3.40383607900208,5.27651679400173,5.54190788518897,6.37190880251253,6.78140034110346,6.07180772236564,6.21973550958309,5.96598429828147,5.99989876726716,1.28855326155424,5.05546386606771,3.12313465356888
"px:SPECC1",0.165303596946619,0.165180150200397,0.968270998149623,0.165074981895463,0.165191210135045,0.165225942463488,1.3252240380337,0.165593065127359,1.93972049277365,0.16526365464415,0.165395802603277,0.165246468345975,1.05516410373841
"px:SUPT7L",2.40193331171091,4.36654395497055,0.165214046759528,2.67959968295736,3.72575870974122,3.03968682424367,2.8016787186063,1.97020410928603,3.27442511621765,2.47419305852106,2.79483073012182,3.20966261097096,3.07737790669774
"px:OAS3",7.47056299875819,7.72709261334237,6.57740503895677,3.14219711062519,3.01908869149142,5.96816474166232,6.03805931992737,5.7767610057422,4.43193987362101,6.73248017930352,8.03205872736191,7.75224570990202,7.41593097004492
"px:CREM",0.165263098422243,0.165244630290562,1.06374333663974,1.98092001396758,1.67916448009114,1.70333261918758,2.43496146952213,2.19441177192322,1.7689620975949,2.38500227931898,2.07651294125176,1.80844112474134,1.77224799131478
"px:GON4L",2.69652785727863,2.17278245737671,2.55994290955533,0.165204004803857,2.72280675300602,3.214431572247,3.16450582980735,2.84373090058373,2.83458485339932,3.63258630909859,1.2736101785551,2.41972562411246,3.92861587887558
"px:STARD3NL",0.165150537457868,0.165277010377491,0.165168304513036,2.3714231949317,0.165005400316761,1.65025170798858,0.165282036464191,0.165077844023605,0.16509565495768,0.16522269276895,0.16541416799702,0.165270615872917,0.16524230627841
"px:SLC2A1",3.51366538624607,3.43363150717724,4.22252121231129,6.14960211624934,4.97845896022807,6.95330443121362,7.39627976026202,6.19857312609965,6.24164376105208,5.80858624205503,3.34319567242307,3.4224035977693,2.15561269305135
"px:GOLGA1",0.165196030587946,0.165220517000639,0.164984558418096,1.58643534224605,0.165247983986085,1.50891468689966,0.165227861946667,0.165417447738933,0.165133380724147,0.165183482619539,0.165222885799366,0.165202315040362,1.53189324055513
"px:PRR14L",0.165172560411101,0.165126473863243,0.165191326844587,3.3917889698534,0.16500029289929,0.164996863049446,0.165159742947824,0.16529167152553,0.16528123859782,0.165241905176165,0.165218796306509,0.165314535531293,0.165198692311068
"px:GNLY",0.165189622654378,0.165122638798763,0.165253902999571,0.165213496088525,0.165174831825239,0.165381570972831,0.165277402204488,0.165324486271157,0.165027567338986,0.165215885145334,0.165089660088396,0.165182851628484,3.39149141742364
"px:DERL2",1.58698390303321,1.21278504853129,1.59874160989703,1.58742433271941,0.165149241596365,0.985400336778095,2.01162419312397,1.83436905991703,1.57094940010402,0.165285244864063,2.96745629536298,2.2636290801394,1.95425432509142
"px:PXK",0.165281290007401,1.39658914089974,1.38344408370878,3.04671843032751,3.01988305792328,2.71591736956831,3.77813780267485,2.59484908337945,2.98970793786637,3.03854175756808,2.17918889022607,3.10164797360566,1.5131213148298
"px:ZDHHC17",0.165281999293985,0.165280715693438,0.165359918935472,0.165233145562275,0.165324372105552,0.16523185809849,0.165141422545842,0.165244840538443,0.165205413429102,0.165132112888041,0.16510230988013,0.164930070179737,3.38692983191358
"px:ZFYVE19",2.80530915325733,2.80520570802566,2.71812159365167,0.165122986613236,3.231750638806,3.7544619605579,2.51642337143161,2.86009260828082,1.60744829741014,3.68420578131906,3.01517466728829,3.54550894705288,3.15011083650322
"px:MUL1",0.16519710208018,0.165196501715597,0.165199637141347,0.165298015234105,0.165000273755003,0.165034462376987,1.70716954527084,0.165298433836299,0.165443159829263,0.165188532892863,0.165297096744796,1.61371545548904,1.29079611600853
"px:IFITM2",5.27645082277684,5.33340236354647,5.48373949913469,2.73094612385011,4.71588826923188,5.86669470289699,5.65119554043684,5.36337450152106,6.00370431645668,2.96690838062384,1.50990764861983,6.88126668556787,6.56625817303035
"px:ATF7IP2",3.46020660621722,2.73754666492341,0.313437992206846,3.80217020667558,3.73894316204986,3.00346800076675,3.02142308699577,3.30523749882534,3.85077205680914,3.66133970533112,0.944237405271416,2.00652751967543,1.64052386019734
"px:CP",6.16003880025303,9.50767386779199,5.13900229415027,4.71623409161947,3.88710937505096,4.13449791547738,4.37848717162132,4.1175549870773,4.71938061779699,4.75148400941151,7.68298232335991,7.00574001206669,6.95453133245738
"px:TNFRSF14",0.165327134102942,0.165232112390726,0.165262792403313,0.165169373654723,0.165142926072295,0.165188395709341,0.165084535794492,0.165308349551375,0.165332685639065,0.165274680035762,3.36446640062619,0.1652543279782,0.165176346794783
"px:BRMS1",3.02292997885082,3.04988864385077,3.33704163753354,0.165175041546504,3.7822586702084,3.23350740555218,2.88186141874175,2.53480483669991,2.55468843733028,2.82609007744435,3.51342239307941,3.67507283940572,3.61903845361895
"px:FKBP11",5.97886452187878,5.28164402272005,6.1263969346414,6.74916996487539,6.54877599994116,6.43599385881836,6.32036148104915,5.52431774738997,5.08225651823789,5.82651215011084,1.39568362909644,4.34746050732243,2.91134187174869
"px:ZNF185",0.165117843273132,0.165204691483318,1.33047085033027,1.20565764870888,1.30713269020586,0.165159244190841,0.165261185255806,0.165386476344251,0.165099747306381,1.38534089759643,0.165464480209702,0.165007266247206,0.165347131588655
"px:TARBP1",4.19190919559824,2.09951206187893,0.165294376990334,2.8156462909165,2.71345790520086,3.34481462104857,3.44721743527966,3.50565332927222,2.53102348823062,2.87468227885178,2.84212193140857,2.38334521237958,3.12758301134459
"px:EPHX2",9.40536931503903,9.62898833750687,8.35287977892544,5.17118952793374,7.26419308600116,6.6485866598401,6.24049977538414,7.11448525689955,6.10914155759212,6.35842552785137,10.2140203150759,10.3024686967564,8.7149454697863
"px:RAB34",6.25000156361273,4.28224554561275,5.71609960475756,3.02404406951618,5.69254393713576,5.71249739822296,4.08515258933943,3.04920198675358,2.64185767311936,4.84785531791116,6.15084325347651,1.32387422384235,3.28661406509271
"px:GHDC",3.38154851567235,3.29457290264666,3.01459675747917,3.29591057599707,3.28968416805416,2.99737628048518,3.08437371399685,2.77040710233069,2.68453363417891,0.165258939002049,3.55379635721945,3.35401737098837,3.94052845051502
"px:APOA2",11.7055272990125,12.5591016284018,11.2051045763367,11.315046183224,9.91098581008383,8.37733639575751,7.50548574807279,6.76799655728518,10.8315104223694,8.83063178672928,10.8783907043445,11.0061740338495,10.2746753259099
"px:NCOA1",1.77623123268649,3.44393775142935,2.18866320563921,1.02505054498125,0.165231850313386,2.34589815756916,2.33223535495507,2.46280791741492,2.30847628713324,1.14658330943646,4.21275691349187,1.71858915421361,1.72582436752315
"px:NADK",2.15501021791287,2.15173118201169,1.85194980805899,3.4350702810327,1.791752941293,3.3727640826811,3.30784772981168,3.86989431621349,2.47531393851572,0.16529951851427,1.97216205298725,2.05543204686656,3.39246633763353
"px:WDR6",4.92674114318679,3.3009733300229,4.72395369263864,5.64800254264907,6.08309096583046,6.0789400000181,5.57827025701703,5.82849838725665,5.81840549390268,5.19313961236652,1.65426701302014,2.13063751999104,2.77263078510288
"px:CCDC69",0.165291853683333,0.165412146373581,0.165235710317088,0.165249034925614,0.165257187814602,0.165168939514844,0.165227864137265,0.16530975414797,0.165166027969084,0.165343776351631,1.88775119739896,2.07483311478394,0.165079512318128
"px:NT5E",0.165344947094364,0.165221918132113,0.165066821510567,0.164905100327665,0.165203827972549,0.165109413723836,0.16526305356665,0.165182267500283,0.164983101989232,0.165263613213508,0.165415506338709,2.3483342269536,1.58431272816679
"px:HMBS",5.14170169463906,5.3924914548348,5.60965971537007,6.50712300939728,5.82978596511925,6.14417861703173,6.90908979413764,6.19594149198017,6.13477965719219,6.46737218826335,5.11905930121341,4.92433506339161,1.01390574149222
"px:WDR25",0.16515677427481,0.165133121365051,0.16512535021667,0.949612714421307,0.165172565980272,0.165386786476967,0.165215040529904,0.165213891140634,0.165302409127034,0.16523853810802,2.8944595803772,0.165296212809477,0.165173756689083
"px:CES1",1.58068918888643,0.165236491469177,0.165300053418675,0.16532033333035,0.165332318640937,0.165100993664321,0.16521284993484,0.165315460467005,0.165289793607126,0.165203149652676,0.165253378605299,2.34471007122718,0.165131938324573
"px:TADA3",3.1957356620997,3.22131937637336,2.1685780013426,2.07998968695572,2.52359116186553,2.25016625740735,2.36650046108278,3.04157827762996,2.36863668841218,0.165089661110148,3.87772230915703,3.94841839628608,3.03404536655673
"px:CTH",2.41291553925887,2.42886085126923,0.165334438542282,2.0837162322528,1.94631154479765,3.76737622857013,4.53583397821768,2.47136260106781,1.56891432625709,2.01157679005788,2.09060570592851,2.20473266641924,2.57101701230225
"px:FAM210B",0.16502921464537,0.165328649239741,0.165033466376688,0.165263516941022,0.165203846367934,0.165066074971255,0.165200988523805,0.165098742798276,0.165252469728702,0.165087244591516,0.165196493296688,0.165286109394935,3.30522860243906
"px:ACSS2",3.56450055558326,3.28551609520584,3.10748572166461,3.81573548754458,3.75312593117399,4.31239509825304,6.82020788427608,9.04409851592535,4.64421889016816,5.13822204486145,3.43332742430094,4.56054128581447,5.46305738268322
"px:SLC30A5",2.74701609186309,0.165409692484684,2.35485499766946,2.85637023583371,3.19592597342664,2.12857074625544,3.03418778009655,2.11716848590733,2.29989243239258,2.85056475389743,3.5233042889407,3.88715569925041,3.68795638126589
"px:RAB12",3.29578543757536,0.165098754414549,0.165015373075276,0.165089845860269,0.165220898214438,0.165399350991549,0.164988836256866,0.165238340037573,0.165053981219037,0.165465267436167,0.165115063039148,0.165056742779322,0.165090691338626
"px:ITIH1",8.61911296327214,8.56687157842605,7.25469084599683,6.5383672462362,5.92646447904691,4.35621606607048,5.43545417937357,5.70223511117418,4.57698752125611,5.6592739289863,8.4867190034345,8.50095391990747,9.23993272065301
"px:CASC3",1.80646290729275,0.16524953902224,2.58430918980159,3.3777861956478,3.25755077738639,1.91932981939563,2.62707306785131,3.11092198314892,3.18021341285042,3.98223612709303,1.97565554814268,2.61488824296736,2.8690115838263
"px:BSG",6.00722604785371,2.97877631211459,6.78862997151787,6.61988102779461,7.13133134348729,7.25425931099998,7.12129721750689,6.98817517045564,6.95011320869824,7.31289356243728,3.24441124971305,3.80637538098196,4.37689825706523
"px:UBE2L6",6.4853280184492,3.17999406312651,6.29755802177736,6.3242741983767,6.89178741722162,7.26372635611946,7.86201253319477,8.13010233935492,5.82151938665045,7.21530774370805,4.35223429060756,3.60394474514607,3.88577203772957
"px:R3HDM4",1.54810187135896,0.165230010977815,0.165074857357338,0.165185539117481,0.165311550039383,1.647465957007,0.165080929468455,0.165065904819153,0.165181919995427,1.27153549173411,0.165214387374486,0.165114699594821,0.16512102300745
"px:RAB3IP",0.16537608898019,1.86280706387519,1.39695488058007,1.44556883776958,0.16516367983586,1.30807089678319,0.9108453492229,0.807355303729543,1.40165430044879,0.165221351002381,1.4553482509455,1.79083872022246,1.67880830089528
"px:APOA1",14.0142469697351,14.2041387099923,12.993718159517,12.6945980389456,10.9656602125478,9.80990492692147,9.826364114838,9.93953582535205,11.9207974041022,10.7493953149599,13.7819629652254,13.6878674223303,13.5686503436178
"px:DPYD",6.96666080502671,7.34828345611031,5.53668535061157,2.50749532386643,3.91181510951339,5.05770652661812,4.98153582665805,4.52645635320768,6.32407431170622,6.51708608146034,7.46299510782312,7.88155997770441,7.67659301849148
"px:PLAGL2",0.165236038565714,0.16534011438707,0.165086795548736,0.165204277951844,0.165170943186974,0.165204158658533,0.165457062290994,1.72666521880376,0.165422591546855,1.08143101042556,0.165154981496973,1.67115820178667,0.44850993693532
"px:PAFAH2",0.165254467958262,1.6739196828285,0.165081740912666,1.39932316120471,0.165342365185184,0.165032731088392,0.987252559963656,0.165361963380414,0.165179885063447,0.165234628178179,0.993995352412882,0.164974465209202,0.16525512071021
"px:WWP1",0.165193505927184,0.16521476008055,0.165176473370409,0.165165588023915,0.165219838353175,0.165182389293939,0.165206567711587,0.165204511086008,0.165291666648517,2.20513317513948,0.165194180930463,1.64638587082834,0.165056724676163
"px:PLD3",0.165051942200169,0.165199178085244,0.165433365994401,0.165249879579867,0.165232492380494,0.165293245305648,1.51315829736782,0.165432738715331,0.165081285206531,0.165150163813156,0.165229161947082,0.165202111536031,2.32331530307053
"px:ELOF1",3.61124494809282,4.18331816784681,3.60519814267518,2.66115147724176,3.49949811352149,2.16506777815231,3.19482490018191,2.44470827464063,2.73463350207675,1.74380406479614,5.53373714010516,6.30011661825012,6.72056393344214
"px:ING4",1.93437019830061,1.91128191713158,0.165296854483966,0.165120812496781,0.165182657970827,0.165401182706558,0.165213945168622,0.165065349627187,0.165224772682158,0.165350076507892,0.165272157822795,0.165075311460786,0.165384742226271
"px:F5",5.69647557482176,6.6917409473115,4.88391192638774,5.28346069467476,3.36816922561296,3.44494554205221,1.60768424909674,3.51360845379984,4.11081086300318,3.50197250973178,6.19433233090199,5.76278530760736,6.91170153201287
"px:MKNK1",0.165394619708206,0.165335773668312,0.165051272853624,0.165144269547335,0.165405201358355,1.16683883142123,0.165346776832566,0.165295086561968,0.165303976874806,0.165134819416062,0.165090211261615,0.165307390565201,2.61933750085105
"px:IFT74",0.165315520789744,0.16519069378567,0.165281737375085,0.165114656756014,0.165149448288524,0.165125867294138,0.165379985857869,0.165123159697891,0.165066212671308,0.165259841601177,0.165434824139756,0.165441382838066,3.23385442391018
"px:TFB2M",4.8059597393655,3.70249448410323,5.89264150902245,6.08115733752121,6.63552516286,5.70743249343392,5.61141463374577,5.8038371138302,4.41780759299354,4.08675561891016,1.79547235846521,2.08006312558744,3.19715599858487
"px:SLC4A7",2.6746464462098,1.74735057959692,1.63876220097635,4.33102460991239,4.4677235885932,4.673054270136,5.09145394682407,5.74147764350733,3.50863849630006,5.40478604509524,4.23625644947023,1.56488808984645,2.37345606175347
"px:MX1",5.7786516696103,7.55229758684396,8.26674508801938,1.74526455400741,5.97579912468661,5.97013664765139,6.87950944739692,6.76532903435769,7.0502709436355,6.82623519915858,6.97928547602512,5.63119964885886,7.03976851262338
"px:RANGRF",3.74428257507046,3.5368490274638,3.39421049948572,4.55898093933968,4.5000185324953,4.80548768341458,4.55934396969517,4.33379704839967,4.0629197323579,4.85450918487621,0.841579574273325,3.02514248243122,0.989542207596382
"px:GBP5",10.2698672045677,8.4878662199339,10.0746967634036,7.7248854149199,8.11785325973494,8.80807335118277,8.80607476462674,9.12874071012234,8.68259850376497,8.8659794302763,4.87046447995651,6.5548353612949,5.08645877372677
"px:ITGA4",2.12847453292775,5.21004094625407,4.61313449791794,5.34615741095184,5.10478464626097,7.08342885910946,7.14379098531519,7.18999327216067,8.16120126891655,7.45653937048,6.09013186871566,4.71708345303438,5.2760318719216
"px:CHMP1B",7.64603609369462,7.96156166078141,4.48732446904139,2.72323974219364,3.90914305429472,4.61793188865596,5.35586796268545,3.34019801670487,3.61267056248106,6.25709881221189,4.82435402763309,5.35676692090918,6.76972215059601
"px:CEP128",1.37012854784087,3.14923179685132,1.20835504114407,1.60120442283351,0.165227835631826,2.93494003242497,1.86774219337691,1.84763628283258,2.16642679462677,3.10404134842568,2.19156613901631,3.48656970835155,3.15590929614431
"px:NFAT5",2.6644207989913,2.16824395721492,2.72773985540588,3.56980502697733,2.94937932999606,2.47608490368452,2.45421258719038,3.01176490953403,1.55588194314855,0.165072480260828,2.25354770487059,2.34855233596201,4.05140614186087
"px:NXT1",5.60334000036677,4.4117619465829,6.1664280899873,2.61680852740365,4.67415235809731,4.18637135721158,5.16745803366712,4.77586741349938,1.80209827385935,5.13400961071745,2.62987951296342,1.60164646797772,2.56615295276102
"px:IVNS1ABP",4.6782240014664,4.02452701390378,2.2397829452153,5.81865925439805,5.28296901605242,7.31509107781587,7.05432896549831,7.53471483134111,7.09920773831243,5.92951830329422,4.30585733005103,3.61373145579881,5.39124922458525
"px:UBASH3A",5.66400384673851,6.36459698637294,3.56723961086228,3.18892175411902,2.25632960381492,5.32359501417856,3.99550473877815,4.02142952359709,5.76007688677983,5.79435919889619,6.85114074343142,7.55784619723111,6.64114149259898
"px:GPCPD1",1.91822067263078,4.69728349920333,2.39585594588662,0.165153639025858,3.13725580494865,2.68850536346576,2.11664866690082,2.11207434838307,2.5584921630103,2.5050492362336,2.10311049147288,2.15893570991001,1.86677353293717
"px:HBA1",7.37979278532728,8.26939466988733,5.42089853372044,6.45404699963742,5.08348371891011,4.41606644373163,3.88532479380264,6.25129410342186,6.41923693590689,5.39317976915279,7.34681202505741,10.0636079596085,6.93214868909793
"px:JCHAIN",5.95343167648124,6.99550696677146,5.10544264935209,3.74436045108031,3.32530139077368,3.55398972013992,3.35720352141301,5.33666609594532,3.55417121674378,2.16493200601216,2.85605523001236,6.02742889795503,6.82967285493465
"px:AP4E1",2.31847473075207,3.71687882635641,0.16522547585669,1.95038101645415,2.53980322326217,3.95691457386486,1.69984758392682,1.62066038743272,1.86240205738406,2.28586770539478,3.02482169322363,2.51818309938576,2.56165823436416
"px:SDHAF3",0.165317152051135,0.165176519545232,0.165074287506093,0.16525312866295,0.165164219770668,0.165224140390169,0.165236786622803,0.165261465071948,0.165289288646338,0.165180825453651,3.18695298099993,0.165387135664605,0.165103319547963
"px:COLGALT1",3.35050478438902,1.63374971713409,4.94188596839095,6.1500097752044,6.16427880792617,5.82805349256841,6.09738916167584,6.06765689279399,5.39588395547777,4.85480391423654,2.59430833117011,3.69470668993943,3.26130913694327
"px:RBM15B",3.23546048305121,0.165170608806207,2.49067297555988,3.10125363295849,3.3872423024939,2.98867419977343,3.49980834109383,3.13602504081913,2.61433861063927,3.06380795007344,2.96714096182396,2.83416897305986,3.44022355136563
"px:FBXO6",3.69503959448658,8.86304668880998,4.54949449053417,3.11348975758879,3.06458050492791,4.25533469465976,3.74744358073822,3.79080125268495,5.52257169378377,3.10543803898461,2.70344099866763,3.3302513247389,3.37033194272565
"px:EEF2K",0.165144510203915,2.75536422488124,2.55964575388453,3.12395394429254,3.49675998675351,2.95554529771809,3.20879107530865,3.11344730400512,3.37543644993011,2.69308206448548,2.60450126458059,3.63504790573633,2.73307736012754
"px:BLOC1S6",1.55646984811423,1.59726402587945,2.75185018074372,0.165152840391037,1.69206820585814,3.91234113787115,2.50298797117809,2.50616489124855,3.26384262324856,3.23801161616976,1.78276512353748,1.83993447823161,2.05284930598726
"px:KIF14",2.91388589996253,2.90974327781865,0.165196267558082,2.9122628546081,3.55827941028355,3.55903391756398,2.63647238246593,2.63332581855273,3.18162338982526,2.49810319627166,3.44325569885777,2.16149350089491,2.17668653258483
"px:KLHL36",4.65782239489654,4.98723010363036,3.1408706451439,2.83736248789932,2.74036798127374,2.80996317846795,2.83964019495416,2.94078089591473,2.53463907939499,2.06467654086249,5.78236845845779,7.02641172542697,5.55184314912221
"px:PUF60",0.16513639290873,0.165284792513224,0.165164643249711,0.165328474792099,0.165163506103159,0.165187816821249,0.165286678748379,0.165199772992214,0.165210795915311,0.165128202552464,3.15408235717798,0.16524256274626,0.165198025656675
"px:NOB1",6.67092196544156,5.51637382586806,7.51923337390057,6.57638216256986,7.83233488129462,7.1129745221974,6.7394274043177,7.128862810474,6.09648168598064,6.61920998942434,2.27287233433609,4.65753619726661,3.85554019789571
"px:SLBP",2.96081637337449,2.06852105274817,4.38997811861078,5.11108163879957,4.79552447677159,5.33840458229278,4.86132541014414,4.98887638524296,5.13500616213713,2.10874119471361,1.56490155797779,1.83761408701633,2.64679299662837
"px:UBE3B",0.165256847924968,0.165352183812771,0.165217429836332,1.01417757041512,1.08750237447607,1.47270456102891,0.814868957580401,0.786889289692794,0.165203598667093,0.164994086815979,1.27706566788029,0.165382559937934,0.165185838478056
"px:ZWILCH",2.39266580336644,2.86640739616338,2.61297264302081,5.33659207542266,4.39419573975206,5.4264435487168,5.02927296659874,6.0025227208519,4.40296725632222,3.36357716627198,3.86212210218957,2.39806458418397,1.10902473492511
"px:HSBP1",6.24195351591776,4.33006721292892,6.170523223379,5.77571150336633,6.60332453445262,5.49501010785556,5.69030382385282,6.53495722609151,4.8486272677766,4.99054547903407,3.32838149363553,3.81449114603003,1.35527707875283
"px:EMSY",4.23787166440414,5.11021746692389,3.91423633862878,4.71352474775341,5.56489395451289,5.26773077496527,5.71007015609874,4.3788138781444,1.26090549714902,5.48441812212223,6.88747172110252,7.36635556637016,5.45998565112419
"px:CORO7",0.165150137194762,0.165108151756096,0.165120183780308,0.165146480331716,0.165227752646705,0.165406718259914,0.165181475553378,0.165174941753122,0.165216538328838,0.165197410200848,0.165211285360603,0.165268556114856,3.13525921063222
"px:GPBP1L1",0.165054929987713,0.16531234459838,0.165400003659912,0.165132912688767,0.165471659744377,0.165229587399721,0.165293001579526,0.165177051011659,0.165204685990149,0.165062381268035,0.165271560625888,0.165311359312188,3.1325453659152
"px:UVRAG",2.47973438216548,1.8804606767655,1.90223722394948,2.59215362297893,1.46178970500675,2.33873227750989,3.13001076881155,2.11227633357639,3.65445250279399,2.52102424318562,0.165268459567543,3.74756648420219,1.85283553937061
"px:MAP7D3",2.78315053877236,2.42286968313321,2.58718186652292,2.43811629769895,2.98285874892729,3.16052471392226,5.44195007047948,7.95383262715686,3.07985151433057,3.54791060766346,2.81815231516039,3.2619250143815,4.84884750297619
"px:MPV17L2",0.165307963037913,0.165410033576623,0.165196048016714,2.01845078952041,1.68237035916682,0.165235146643961,0.165090977772588,0.165078801629116,0.165261042041657,0.165369729824606,0.165085596934772,0.164954539453207,0.165092795081295
"px:KCNA3",2.55898129185355,2.62622507384782,1.91503093516,0.165314877001567,1.44369732251457,2.27633714729935,2.26517608295715,2.08748393973128,2.6521147414143,3.28531291392206,2.91561347262114,2.96167297393886,3.92999486369918
"px:LRIF1",2.81815133493139,3.30717681492866,2.41532162706302,0.165122088127857,1.9401215290978,3.22008222925247,2.94783615017365,2.83306537279874,3.04213813235647,1.99364965895762,3.27335439798108,1.42660300266085,2.49834875644338
"px:C4B",6.83391683741977,7.59088309938117,5.53069802720539,5.9000164926565,4.35808499608745,3.65957148393366,4.08129805686715,3.68757179479057,2.36734980048962,3.91826903210989,6.0592340505991,6.5270584235554,6.79324718091097
"px:ARHGAP5",2.30821404164462,2.33029024071781,2.84402865817009,1.17694409876309,2.63684965305056,2.70734513852741,2.76576067449923,3.07766736461086,1.62928048267715,2.95720871061748,2.78163336289372,3.43208224364055,0.165112094871561
"px:TINF2",3.19778625274685,3.3337633311538,2.38018315224318,1.86012033462753,0.165123839576741,2.60072897148376,2.58899078867594,2.62006211078188,2.7933127097251,2.84613432809423,3.29687232435364,2.52532020371129,3.74202253663302
"px:NMT2",6.5597059483126,6.59742569104073,5.40630729154058,1.47743068040752,4.08289486563605,4.44880525519174,4.52896998660863,3.88012323023076,4.85173917306301,5.30094312175146,6.05674576171409,6.92312545189025,6.65792603410541
"px:ETNK1",5.29224332149851,1.98777932415705,4.52061814128292,5.2819371310625,5.37122669628692,4.38644877710414,4.60306109885392,4.90828996005039,3.67644243338355,3.893098206428,1.39180415611078,2.97250722828294,1.48077716985449
"px:SLC9A3R2",0.16517849489226,0.165209469335222,0.165207127573794,0.165109082015515,0.165304183459238,0.165010502077036,0.165021027063077,0.165078645563469,0.165109218879751,0.165207951983326,1.87629379747888,0.16503479545054,1.80921781090283
"px:APOM",5.3663510761047,7.1654136936493,2.41444376557002,4.1073240536804,2.53036682376936,2.2051747645392,2.57146700868955,2.72242456510026,3.28695412056797,2.1199983170364,1.96586323751064,2.30320331623022,4.1393397794252
"px:DPAGT1",0.165253340116277,0.16515798618311,0.165193185348563,0.165388832191081,0.615857879198168,1.57597567605494,1.91150155128261,0.91924149408438,0.471317439213822,0.389054389568391,0.16496093731852,0.16525125137266,0.165135293262107
"px:DUSP19",0.165265590712796,0.165398765192667,0.16524162462021,0.16532539191372,0.165323656131346,0.165006926429301,0.165234432205826,0.165316025023749,0.165061339327494,0.165032755381041,3.09731007283627,0.165171607560095,0.165146783989684
"px:TLK1",2.67611317684686,2.21269606772306,0.165129743852649,3.54020166446362,2.99543869896642,2.91830132992565,3.10405028725545,2.62709889729545,2.86715282309079,2.88011311918443,3.47173603719409,3.24762734612801,2.38673992177576
"px:BAZ1A",7.03905969648666,6.58761901027097,7.86792100806074,8.34706405220671,8.20727532942944,7.6235658046296,7.30896860694982,7.34377552190739,7.10737776258463,6.8474100582747,3.96359993440677,4.04266585913095,3.79901900763945
"px:FAM102A",4.88546560177881,5.54139613554002,2.8503797036905,2.6486973047628,1.91516892836095,2.69481330698573,2.69465074005064,2.73415336651852,3.09812655928836,2.65404513782024,5.67285458106827,6.11459427059667,5.7141261185515
"px:AP4B1",1.53327581755288,1.57218138526539,2.08876818250236,2.78274305311875,3.18895665595879,2.95423597841345,2.54424078325177,2.79700612262587,2.59168820612728,0.165031017215169,2.52603591462494,3.67113272218739,2.63861482063109
"px:DPH5",4.08262228078995,2.39355721569245,3.95273124218786,4.88328475327425,5.61220644313581,5.54768268843241,5.6122296140459,6.01582123140014,4.83210891193728,5.85244283264785,2.26947134905488,2.08927669935846,2.39177609003964
"px:SLC43A1",0.165453363216926,0.165080731182887,0.16518560370703,0.165522098160401,0.165012645541845,0.165024696731431,0.165168348428274,0.165185396569464,0.165221150550291,0.165153643198645,3.07763404878809,0.165177913107377,0.16547850703665
"px:GDE1",1.90096187837672,1.74079830293472,0.165299209852273,0.165079000457213,0.165220679267976,0.16534373377643,0.165378561186078,0.165179628493143,0.165176757338653,0.165120557858122,0.165155207278576,0.165145765430887,0.164983502488955
"px:BCL3",0.165012284087917,0.165160593246509,0.165182727982154,1.70621330510527,1.93396091253672,0.165257734057316,0.165022567910458,0.165393927591044,0.165148840307259,0.165220395130487,0.165366635806324,0.165267299587832,0.165402253556258
"px:FABP5",10.6905210486706,9.75209276386692,10.9092866277921,11.5776345167407,11.2217723317027,11.3451650293612,11.1779565150433,11.5852788350212,10.8162149751817,10.8174363845487,7.38687012699121,7.35545123897473,7.4600918821862
"px:ZMYND11",4.30081554832611,2.12562887019966,1.83519436961302,2.88695695879945,2.75685712098872,2.51026438953126,1.20556781147555,1.12614883765116,3.22024111135021,2.51408460395147,5.17311699703628,3.34149331127999,5.77266650472731
"px:MMADHC",0.165187375132502,0.165559213807526,0.165282773185701,1.26488050584588,1.27010812477247,0.165051184166142,0.165226130700129,0.165178633537481,0.165230497312074,1.64418804543352,0.165209591464727,0.165227482063367,0.165154983327552
