"","notact_004","notact_007","notact_008","notact_009","notact_010","notact_011","notact_014","act12h_018","act12h_019","act12h_020","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034"
"ING1",1.83714900173367,1.94631952386976,2.64741312443956,0.244476176815213,2.02682767107327,1.90941307768583,2.87316956443486,0,0,2.60673302985965,1.74022102322069,1.34437263911851,0,1.56056751068058,1.5078235629562,1.60543855066728,0.567503953848614,1.3524941314709
"ING3",3.14273451737459,2.94923190417658,2.6298392542201,3.11646783471675,2.91007835726409,2.23919798623806,2.95567136748468,2.42225785325715,2.09170562291747,2.01880591779387,1.92225937066337,1.70347664768782,2.22623191969269,0.812429301364323,1.37940309475814,0.793623067855102,0,0
"ING4",0,0,0,0,0,0,1.59589291821184,1.39688085180877,1.39170482867966,1.46447606184354,0,0,0,0,0,0,0,0
"ING5",2.30730328311601,3.3865562560141,3.92968465803573,2.31640809791985,3.67235387647673,4.23226535100722,4.4136022523163,3.21070654928605,3.30769127685239,3.889337320428,1.67543780420609,2.91404781442947,1.80930731151792,2.51762581379445,1.8271787071674,2.94091898916365,2.22192596027724,2.44087430601881
"INIP",2.55882457158243,3.50411235320579,2.72340276413577,3.40164576579239,3.61913812452312,3.63839963139448,3.42528906172741,3.56575087530652,3.71730994106829,3.60420080112408,3.11307036359437,3.59592793709082,3.65747030501642,3.68437583967102,3.1348397199019,3.17844019972466,2.26341752531227,4.29776121557407
"INO80",3.67441061528168,4.056942755646,4.17781277263628,4.69463308781572,4.16296532095839,3.4510098138444,3.15509266785499,4.08317448322881,2.97533312740316,3.63471644028758,3.35576829984074,3.4463462951177,4.71368220276546,2.03161260432857,2.75748591048806,2.95428253600031,4.21578982095871,2.24916130488164
"INO80B",0.939542914625635,0.980082390331645,2.04147689345181,2.57775603796388,0.73006811227326,0.994223778819562,2.66306860121315,0,0,1.85575067178573,2.79036688685893,1.90403669789264,1.68470442804938,0,0,0,0,0
"INO80C",3.35628821019561,2.69090678799268,2.58706735178044,3.14892040243588,2.45318190505278,2.22310039802939,2.23485182849635,2.52846034174535,2.46647584897005,2.86360412565152,2.03496618747748,1.54519670654185,1.41896625100378,0.967433979864135,1.39411522069752,1.3894971850571,1.22410725010561,1.49839145615952
"INO80D",1.80299859431052,0,0,0,0.466436542770957,0,0.938835053311475,0,1.55299424073733,0,0,0,0,1.0527069068785,1.04701503282414,4.83501900331004,0.429481289537636,0
"INO80E",3.38850289402638,3.01600381223095,3.30273663806017,2.68757646591959,2.39837262854661,2.99645389718899,3.35495390982616,2.21874925505877,2.34176996587827,2.51613087611268,2.52777073712199,1.44493869501746,2.18544982207794,1.90176896929181,1.37438065789922,1.36237922757433,2.47777080029426,1.31610481654129
"INPP1",3.42986310081786,3.14904678161659,3.70030416362585,3.16160408545595,2.92059793928772,3.34844455047239,2.51936224977601,2.41146508321359,0.893372063257866,2.42134734656897,2.2322303820059,1.57896148191029,2.13945354034875,2.69624800728597,2.91091764230459,2.71363242335767,1.07342601259325,2.70008263125114
"INPP4A",6.27244143027428,6.29674832774258,6.73295143953011,6.64762702973583,6.6382008728587,6.59616598105584,6.34885079858121,5.4624103204958,6.17697401967865,5.76611860898375,4.60045691402228,3.45218551922295,3.31707660277007,3.94468992890171,3.25561203403638,3.18835323361658,5.0494944633533,3.94773121381168
"INPP4B",6.12502667362602,5.74500290062441,6.03313344639386,6.35879739917794,5.76538809644218,5.8975784452012,5.31402915769055,5.74781100550179,5.3104470595932,5.9231986916946,5.55355262462117,5.44953529254674,5.52644389966557,5.35042985826195,5.80632716918536,5.33770865922748,5.21532235355258,5.39486098534284
"INPP5B",4.67292732357596,4.35783680007109,3.51958731439755,5.31688613868463,4.63388320997526,4.66502143838516,4.16559307315547,3.14762468117504,3.4970722058292,3.82367001833469,2.10918222577996,2.22840468527926,2.40675025759573,3.28784952343721,3.06206874836282,3.23036181795104,2.81284311722426,3.16183731453212
"INPP5D",9.18525610521865,9.18517688689663,8.91178123348599,8.78603486955602,9.08365164561133,9.03292087742045,8.88494609608346,8.32651335076163,8.23061993411199,8.42410959761614,7.65725099111964,6.87926518512507,6.82498740240967,7.8319787004047,7.53631777321615,7.65969660023358,8.64449498766659,8.26294705978705
"INPP5K",2.87580732466759,2.2475832934149,1.26127325417275,3.90627843850398,1.46436397607863,2.66174663638839,2.70224504943828,2.39016902805831,3.57067713580066,2.88878526817466,2.01756999416293,1.75233094214141,2.51016884133715,2.51088452520744,2.33939840874722,2.16308933373918,2.68964033444474,2.74455684441034
"INPPL1",3.22188115092356,3.78771242487035,5.43562635825041,4.24152387103647,1.78747006273231,1.32817365826657,3.98953759612888,2.81894175254619,2.69980096109391,3.09413628867175,2.32833881714684,2.82548250754849,1.958383024828,3.55617529494812,3.62356256266492,3.92213997211707,3.21086308121032,4.10469007593055
"INSL3",3.2377346976948,0,0,0,3.06361884138319,4.68160152569677,0,1.90705996146239,1.04483159743574,0.974217054502301,0.95861744019352,1.63421443917223,1.50273287770578,2.14283911228139,1.67780287833711,1.90126080450162,1.31082699420383,2.20371612346949
"INSL6",5.67124153959175,6.39352512973168,6.11338681660443,6.89780673866289,6.26986351129196,6.39414508586209,5.59301555027872,7.0274214692829,6.46421601456139,6.33840939188306,7.28188238064676,7.82613391501574,7.8057537236485,7.74409824795559,7.35247397065345,7.41437124325078,7.04256659595464,6.94946214217023
"INTS1",6.14846118975445,5.18583037808093,5.3226798207887,5.19115553929722,5.27680186402144,5.03028670124758,6.17498667969255,4.55446142962282,5.51440486655198,5.50130605725928,5.26245339871633,5.45090167024629,5.74135537935766,5.53669110876354,5.49377461251154,5.42744173925301,5.20879486457639,5.01068388364524
"INTS10",3.39334310226986,4.66425144501325,3.6676378553561,4.6349775885695,4.28515168349144,4.38372377558402,4.27975903607874,4.36646764628732,4.67636472830492,4.65959199190032,3.65293193841176,3.86548319312529,3.12727719749571,3.41733309960949,4.23471523128025,5.80294720307377,4.23157474290533,3.79160227322023
"INTS12",4.70019105627843,4.88422345276235,4.03794866928598,5.14530855910541,4.48349287686845,4.21630988327308,4.65647546669886,4.51166210819444,4.37198924227598,4.23548576736651,4.41497197690729,4.57909758882911,4.35946301552572,4.00477149194885,3.9571610695966,4.30510202296919,4.72980888311581,3.77864658953721
"INTS2",4.68502273978451,3.55026189719506,4.3423305182306,3.49011362377398,4.58747053803834,2.94873091734932,4.83248309736567,3.91011243219213,4.34654769106551,4.44069024801831,4.03049073162828,4.62825550793275,5.00163165409559,4.41349998840738,4.63457458175831,4.56774212166728,4.36399258281173,4.32795298229425
"INTS3",5.94571245653749,6.05087083581157,5.95086002209041,6.1214141781925,5.71954136158353,5.67390394722024,6.4961704558282,5.57010551963726,5.78012603732918,5.79048971109573,5.46594316566769,5.46930683047408,5.59688641626344,5.58773358629398,5.85252680883833,5.83629651252029,5.36250851619379,5.38407131075721
"INTS4",5.65658861132688,4.89726366011621,5.24295268272748,5.04817054415711,5.00096104955185,4.6566331091112,5.34180205936083,4.97978995960741,4.58776615552509,5.02872659445145,4.89651511130559,5.26819582630342,5.3115278665398,4.56801857602947,4.69591474713941,4.65263802261886,4.6008027283932,4.78577045261276
"INTS5",3.53483486329851,3.70851218240447,4.00592165337998,1.57878048626903,2.98875012803438,4.51410484300465,4.45267376046068,3.66345283601034,3.94216415914052,4.28324360043258,4.19910842662231,4.17099969133905,4.68725271320121,4.60044252604783,3.95912395760862,4.23825148733846,3.32127323150285,3.87772844172412
"INTS6",4.70436869128894,4.35491098441129,4.92177576127166,5.23945612835315,5.0209313539437,4.49295123905145,4.66686331276741,4.26268496669267,3.54036563387811,4.36042173718463,3.86056985407905,3.84317885310627,4.32081724143809,4.01789445569081,3.91172236932934,3.83763568146434,3.55917186163726,4.56692385821481
"INTS6L",0.684615690086151,0,0,0,0,0,0,0.392388090935671,1.25317114156892,0.352380729425893,1.0556279897457,0.880760542203621,1.24859583319216,0.568784394315801,2.09277551487285,0.550210023143986,2.49917780664878,1.05454161892228
"INTS7",5.96311779725872,5.73253143865916,6.16557743766036,6.22021098301067,6.1229341192635,5.63183913484459,5.93690123086091,5.34329268544505,5.344402914373,5.17141751140543,5.49509605265714,4.9057921217361,4.922523369116,5.10261134604096,5.44499247027229,5.50493548969227,5.31716878722779,5.05531024323037
"INTS8",5.46773990059286,5.41837665826191,4.5460865455403,5.27947755466338,5.85049006421935,5.25479203123116,4.82019763470172,4.86570079976847,4.44045889154242,4.86617980358792,4.25999833400253,4.61566670175853,4.15797906585667,4.45240980287896,3.99084860637886,4.17287984036998,3.73149445352629,3.79576958142939
"INTS9",4.64801404020041,6.42723117279891,4.23451638303051,4.70852177181278,4.74679069171455,4.38057669169336,5.10707036304168,5.18372854709316,5.88041787055438,4.82762283889115,5.46989284285601,5.31419752743611,5.31971123622655,4.99749074711936,3.91544684785569,4.74912551089418,3.9896418566991,4.73182361554924
"IP6K1",0,0,0,0,0.480782553028865,1.48192780445791,1.13725700711252,0,0.789102114745894,0,0,0,0,0,0,0,0,0
"IPCEF1",5.38937376758666,5.49842383217699,5.75561382352898,5.39497385447753,6.17089746008642,6.09225911542394,6.30589174669847,5.35998259332347,5.40206760051113,5.84425294078503,1.56279552213673,2.19571620726434,2.60673403760292,2.05268885516561,2.06879624895102,2.4400654842373,2.78540719461994,0
"IPO11",2.05924931645864,4.1828892380264,2.34836458285962,4.22254493951856,4.22940267456793,4.50460745393368,4.30739991797888,4.84634138255202,5.0253250602247,5.09425758836123,5.49888375278129,7.19782662919089,6.93365159277812,6.62172466469939,6.71378488414694,6.480856359737,6.20773052201797,5.95005558322068
"IPO13",1.4615941649297,1.76050672936491,4.47855298793087,2.27559820965286,1.69440194711672,1.87545257593734,0.754982235114878,2.10890279363672,1.0152435817202,0.933606673831922,0,0,1.696980927663,0,0,0,0,1.66402704624592
"IPO4",6.10329421913138,5.45341273079985,5.4863365667528,5.34905322994571,6.43118255850241,6.30016704871844,5.62285665537533,7.89319460874144,6.59708095130444,7.24938245752008,8.34178259622433,9.21962680384633,9.21473924703344,8.74751378250316,8.82733635065747,8.98889644718161,8.07535165087885,8.38728599668565
"IPO5",8.8082516060778,9.33999890173356,8.47293505836701,8.80197263365743,8.75457858778141,8.62566622338365,8.54741559063348,8.60473920996747,8.93551868277217,8.61096409182739,9.33569537939617,10.0193445694281,10.174557009898,10.0348455845264,10.0745875952644,10.0426303818885,9.77684477258015,10.1490251630487
"IPO7",8.04280734930616,8.29851470009223,7.93906977237875,7.44001771528979,8.0882381722651,7.54152002778455,7.13184662422804,8.07167690162165,7.30746833619857,7.95580323715221,9.05503002175639,9.39692083565045,9.33470849313192,9.263514629068,9.25808711964653,9.45843401798562,8.80914602820369,8.94424263295086
"IPO8",4.65692748190702,5.29894360575264,6.27554039000875,4.25832715008436,5.19035206091336,5.85122280532627,5.14983425058671,5.86434138535708,4.99934558686019,5.36285272676843,5.5825698714977,6.04093998872274,6.09402035121083,5.82948444916328,5.12797051701502,5.58052515449399,5.76555444153327,4.49457622379462
"IPO9",6.85658088636138,6.61440471522159,6.00367895269314,6.58365853811106,6.88182252966951,6.75922393865817,4.80707848581997,6.28605225359981,6.34025082804692,6.19638143426227,6.56947377014238,7.34893821011756,7.45722065606029,7.56422460895925,7.71576636188385,7.61569719826454,7.6985483782563,7.61845802693607
"IPPK",0,4.45667911935433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80919481969952,5.57567032815709
"IQCB1",1.75214559079639,0,0,1.33525780527088,0,0,0,1.35792608526864,1.2684420073495,1.22412738619552,1.24843009227472,1.18230543010446,1.21700348811575,1.26712308026966,0,0,0,1.46513095296307
"IQGAP1",11.3051289342386,11.4387325932471,11.3626325849174,11.5240428308796,11.3723986513511,11.4218334640173,11.0968317152285,10.7872651883795,10.9402513308046,11.035604009745,10.1984423204191,10.3294144267616,10.3254161449035,10.9133522080879,10.9392875274128,10.8659173831775,11.4749011118362,11.2426814440112
"IQGAP2",9.50872003620717,9.34803038478811,9.02439192586566,9.20781033451063,9.30708056475819,9.22205969283282,9.12695120539369,8.4450618692871,8.68088192341751,8.70442000268849,8.19585536924964,8.12979470016655,8.09910009908686,8.34587026273336,8.27350447286151,8.37271279184496,9.00909566570488,8.36728675455477
"IQGAP3",2.48150137849911,1.80758027460938,0.648402486183267,0.607934647514595,0.534374786377275,0.592678406984157,1.62083068601457,1.6235224475808,2.15266594837638,2.55806065723323,0,0,3.40733488443125,1.64350104990568,2.28130418909315,1.85353437147917,0,1.54140869649645
"IQSEC1",1.07289151556289,2.42917977015964,2.642443367073,3.19994525308822,2.92274698530842,1.74697394715991,2.90985904932712,2.22413278915877,2.72044040717398,2.19266263517997,0,1.33002902019603,0,1.70008695744714,2.22716864459704,1.65661826299559,4.22992429648092,2.27291014964668
"IRAK1",1.57582169167592,1.66536936326983,1.66377490537491,2.36346326778089,2.10256751003713,1.87881677017627,1.69395996270283,0,0,1.24473297521347,2.69319083205628,2.10093700925522,2.64475466965545,1.97988995690031,2.09768100947588,2.33636962862665,0,0
"IRAK4",5.0577937046302,4.88233261550313,3.81860570441962,3.92842735913799,4.83168716402594,5.56663043940974,6.24728461450219,4.49041844922953,4.38873521602875,4.80585479177217,3.81349555380116,4.59162457508006,4.34929795310363,4.13102452191034,3.37509139420938,3.33960427605931,3.09411816073234,4.86462582143857
"IREB2",0.212136110083166,2.15850931756961,0.271578940691116,0.224446322091047,0.587989276586688,0.222598446200278,2.64094441648378,1.96075771073036,1.68544212162087,3.81968340382983,2.59168813412344,4.39949297545792,2.61382847173487,3.78261953629063,2.5948549567467,3.02435975107876,3.36554572011775,2.44487071769176
"IRF1",0,2.39264016574764,0,0,0,0,1.06734842129565,0,0,2.45310743633752,0,0,0,0,0,0,0,0
"IRF2",4.55076811727129,4.4192748981829,3.7112173323915,4.29065139564752,4.0738310603975,2.87613168855032,4.20886322209445,3.31767357169437,2.66210116287368,3.58467049009792,3.26802211210397,3.03742462003647,0,3.23329626634051,3.67314180643701,2.58015104624303,3.3159845796224,2.04414523725761
"IRF2BP1",4.26140019416049,3.76124606195521,2.82974081635038,3.19061894407316,3.95654506634782,4.53018455555377,4.25241103839557,3.67032828260873,3.56085591217544,3.52938526522593,4.5584988462175,3.97929327528818,3.6551871485785,3.94589795182831,4.55119039309284,4.30159826717736,3.64073781815698,4.0755254869471
"IRF2BPL",4.38153870737568,4.66540601623522,5.14783736119233,3.09452284826505,3.87025941163517,3.76010582868498,3.85337424382661,4.40341075115215,2.45620450047165,3.80594779753137,3.55620279940701,3.11183503033492,4.21569508568004,3.88522790577582,3.55702001891946,3.46651618564198,3.45402772762654,3.69437681924895
"IRF3",6.20841954966503,2.47420741644444,4.85916537840254,5.15286503147638,5.14483632731261,5.25868918889368,6.17034310164598,5.15027629552375,5.6911105987025,3.78676596621637,4.70219211819916,5.12187361811022,5.15147360318291,4.90504597722383,5.38259878973815,5.58235313339857,5.50757764173458,5.26748296266894
"IRF4",3.26705326484876,1.18876685530264,3.00953418886559,3.9665276144025,2.49912363192678,1.52030365778641,2.26121351508627,9.13654516338451,7.38938205743741,8.86643799878423,9.03778851573633,8.63034125849183,8.58891923677952,8.58459887603145,8.52861028161839,8.25358907735952,8.14894710624777,8.74708269064356
"IRF8",1.79090870021877,0.753862363905006,1.18177240985314,2.28146798063184,2.08189517458523,2.02813296719959,1.93955137602695,7.74295977212605,4.09491557962402,6.54913858027901,6.56749995834166,3.63344282715811,5.07959544961315,1.59016466610744,2.18579780406308,2.67020766793348,0.265851524001706,0.278756302627667
"IRF9",4.63354559701642,5.30675857507001,4.1491488092813,5.18828825060022,4.32325984553551,4.36544947811455,5.09480635172876,4.90656678861936,5.25850833315723,4.20551887336564,4.77948354618944,3.4883461547253,3.48459166044096,2.31902670005185,2.15102946262103,4.9801492301966,4.40100865890143,3.32427777277903
"IRGQ",4.16449489605608,3.00775682978866,4.65994499464899,3.81760592971721,4.44884573248937,3.19668655122361,4.99141677390482,5.122847925343,4.16060348983403,3.50007250527371,4.66709354199432,5.7456756734713,5.23742053892232,5.29433748246598,5.52797573572582,5.41937229129545,5.37688925575566,5.57400281507813
"ISCA1",2.91468891944599,3.3796443515742,2.73079079845581,4.50081195898371,3.46994758399686,3.05212030639351,2.0145858868535,4.18100118626747,2.84019527045863,2.21065123309405,2.7340179627091,2.05050376419678,0,1.99241519021259,2.93911591301918,2.50955715918272,2.19364392346252,2.72898651639842
"ISCA2",4.63597514765057,6.00321889035505,4.93163162896091,4.77955328218454,4.61367876251771,3.99761327444163,4.51584689519306,4.48791771178794,4.19802722089329,4.46678332529561,2.67866610114338,3.20695252710534,3.74554839929156,3.9833189272663,3.85067463406029,4.02424595725454,3.21417660138262,3.68464682975283
"ISCU",5.58301114279081,5.46736063887899,5.66170865856392,6.03221701897337,4.18384869289559,5.97669996960642,6.21325571838564,4.75527541614399,5.52903793994468,4.57775568325024,3.97674649047341,4.24794893311465,4.363323875058,4.73268359337936,4.79055911134132,4.90625055997096,4.18883915190016,4.71635546735284
"ISG15",4.47305054861238,4.56471902014821,5.705834374321,4.16552771719935,5.84037028736975,4.57564517837795,5.67752908894411,5.42895233612955,5.01051927872104,5.1893513633705,5.76900507789707,4.97912022605625,5.5130338941511,5.79804467211681,6.25312843233001,5.93846034745113,4.85685308782205,6.16847229178928
"ISG20",6.08801081802219,6.16041613219638,6.96257543881395,7.11534288595897,5.82530393960236,6.45158638830304,4.50426318891097,6.36618930456082,6.04585285143745,6.58621593234492,5.5069892564114,4.41313647021106,4.61058354124862,5.26436174599492,5.42375363254672,5.58235313339857,6.1895358543561,6.11148188963195
"ISG20L2",3.77194993208341,4.14764910452568,6.17076456934145,3.77590977827633,3.96417759003464,3.98929725959368,2.75075059146536,3.29659194537089,3.78928964090175,3.00777909802539,2.96943769327076,3.46584440174684,3.6513332550646,3.12769694226868,2.95964301626196,3.54976952653332,2.60415960743206,3.0637672802282
"ISOC1",6.60276226571581,7.09729317388462,6.56922339493538,6.54574671059091,7.63235613565375,7.1945179973356,5.1879530237991,6.48996073905615,6.19760471391196,6.74522114635193,5.81615790748061,6.17557319305631,6.23680409864111,6.03601339496804,5.76847840586087,6.37644044480395,5.60878021519555,5.45600050623624
"ISOC2",5.34433128129938,4.73781672765829,4.58525098153208,4.48107942662378,5.39080487449907,5.98433462339343,4.38260582518948,4.65845174241508,5.25331264251037,5.26500267131087,4.47702135250854,4.57801300955851,4.35109961635559,3.51336126507464,4.31966229369522,4.75593915442646,2.74575443712879,3.94541043815907
"IST1",6.76661092488655,7.64298596667812,7.40125869975862,7.91769167543622,7.61988694049612,7.34492526596058,7.40299572200102,7.40807552125099,8.03750690381861,7.61540960801808,7.38290496732522,6.61344372881226,6.66570435646128,6.59809027039259,6.47903746746423,6.56864279279211,6.92772202802235,6.70791494182684
"ISY1",5.11052767681982,6.14998647575175,5.35273193545409,5.847295805517,5.12080843503642,5.09192340140756,5.77692755598987,4.92961761396916,5.79136998738092,5.0036926227903,5.79833259323012,5.34567219543668,5.19314077977967,4.90004907750511,5.17008644506825,5.2600817421384,5.01495136548302,4.44431423116524
"ISYNA1",5.60618061069836,5.47037434927402,3.06935961760501,5.93725716721458,5.41208710905759,5.20899947749937,4.07487347077171,3.98575966569675,3.99970729350559,4.02735981987685,2.31532614545193,2.59460891272247,2.83163419711765,4.21846350874752,4.32879065871226,3.87466397341836,4.92952552549738,5.02125299297287
"ITCH",4.6556877624184,4.93535346204307,4.61958933938218,5.16153067924387,4.85986427142616,5.07670608587885,5.30576918043094,4.56587961144688,4.47600576675018,4.52403167053689,5.02388746147242,4.91153180691513,4.69263032124912,4.55276501369213,4.73400968757256,4.48045803242697,4.29516949650332,3.82709421175859
"ITFG2",2.44952999869389,3.36661086082964,2.55486537762299,2.5372521548027,2.45698725387729,4.0231709026913,1.83144494890804,2.65750474752747,0,0,0,0,0,0,0,0,0,0
"ITGA4",5.37766779258058,4.04600993314477,4.58435549342336,5.26924148643526,5.05986137749752,5.42439963115701,3.54617808225671,1.56796367986356,4.5290361556644,3.83809209775401,3.96997575640069,4.63476014531317,4.39503978171942,6.31968611695075,6.39220290694481,6.44466883395053,7.47074201507245,6.76501174893009
"ITGA5",2.60253602300361,2.67863882121617,2.25877863297425,3.59161988956282,2.5797396822199,2.68773842198089,2.22032151179371,0,0,1.40270032191314,1.77420561867418,1.6308188540425,2.25239700937035,0,0,0,1.90154860008443,2.01818431760534
"ITGA6",4.5475093662452,3.47354782840535,4.44736416172147,4.39314324304131,4.76065503585277,4.95478233710201,5.05482115016914,2.56754252928656,2.97663270928108,3.36604558404143,1.56516292634101,1.47330093772496,0,0,0,1.13018066483431,0,0
"ITGAL",7.72255039521414,7.50442607719254,7.92911206010567,7.88049748287379,7.85069140719013,8.03241688210281,7.23875194375736,7.83678621933817,7.97125117255019,7.84041951351555,7.2494404416507,7.12723613310443,7.28855249050977,8.59263791178513,8.69100828320447,8.59241591564141,8.83386113142889,8.72893568402606
"ITGAM",1.82295421677724,0,0,0,1.28348019612916,0,0,0.970419157812633,0,0,0.477171022555258,0,0,0.6284770040394,0.639503255559462,1.00073965136829,1.76946515989049,0
"ITGB1",5.94043080284545,5.21287449472074,5.88400942284867,6.18761242196182,6.45486192224978,6.69746883525266,6.45185224221608,5.72797530437719,5.21603111307394,5.62148845613356,5.26710702906684,5.64523254572637,5.71513083347116,5.8376835512235,5.92201018890204,5.73377017666244,6.58775425370183,5.93849642472644
"ITGB1BP1",1.36202834294972,3.5919259096595,4.18605307931405,3.58253242817345,4.04295541673891,3.64267682580183,4.45975658986331,0.85040259101325,3.65026928949331,3.39066892693351,2.84469705100433,2.76535333029775,2.52438686336036,2.20277372903549,1.95826932259993,1.96720447046055,3.46581510837176,2.54384944577064
"ITGB2",9.08963377941102,9.1070443606714,8.53942028445878,8.8834603778044,8.77972997341402,8.82211444087249,8.74716502858556,8.30887450222993,8.6586951808149,8.62388531859996,8.38190826370889,8.18710320285789,8.03393159851272,9.00822600884646,9.17640252639944,9.0922946550277,9.78038127457566,9.41782785744082
"ITGB5",5.45584395806931,5.57697766434342,4.5309522779258,0.781099041612731,2.6186684466546,1.89149701396732,3.74322121988573,5.05417918623317,5.42295411222226,5.07297034368959,4.92422044356446,0,0,5.55925041787595,5.42252676008337,5.13358505375896,6.05280003651369,5.53231980680579
"ITGB7",4.83430081098505,3.37705418894477,4.25575887386447,3.57458026623929,2.28345488483377,4.22244386801351,4.11148808397875,4.32615824934595,4.56112384821089,3.79709659612544,4.83726599548213,5.15917181670374,4.79520987242453,5.30228413580055,4.97702938747352,4.73057910426532,6.54728617317034,5.24644326307198
"ITIH1",7.7643217060952,7.80519046592281,8.53051898347548,7.53047360546754,7.9390324710985,8.2052421140787,7.75170725015254,7.89564906034966,7.86862552602011,6.96837065426705,6.59119679796693,5.81665436646746,5.20557863398547,3.62752603051374,4.6967714746225,4.96393267618461,3.91465903616726,4.97937546064061
"ITIH2",8.69258193410964,8.92993503564138,9.75354017574847,8.54489743597536,8.83326330413643,8.70600757765057,10.0332150178344,8.66945850636469,9.79616003864802,8.0996575588141,7.9939340012386,7.33787857324643,6.43347898665164,6.02863434754097,5.73947085645573,6.0675619860844,6.61383419137947,6.72939264363745
"ITIH3",3.23250818197157,3.04692044417178,3.71231030172816,4.29501337970733,2.10964083804587,2.43664193651412,3.34990991235748,3.97743465078236,5.84573586090789,2.30724532354688,2.54264197903956,1.99205469811597,0,1.55132396916332,1.52403022796881,0.933512597719452,1.39387834523061,1.91558326704869
"ITIH4",7.72848145254361,8.64420982311453,9.79545735960611,8.72847231762782,7.76306074143324,8.20047225033495,9.49945587577588,8.77612122076662,9.75742365275744,8.2453966710688,7.72584464087327,7.47630196156759,5.69645958143814,5.90825015385508,6.24825583111078,6.00737167013019,6.14536602984991,6.43663907416992
"ITK",4.10086654480608,3.47181190838532,5.2964291352375,4.34357547391302,4.13484463764255,4.33923706841844,4.38664324465549,6.19715964090724,4.18830061604151,5.36149982644201,4.18462789841319,2.46739426343836,4.41271614474076,3.48646706425203,4.05703103475632,4.03229019635466,4.17409402671531,2.34382216404954
"ITM2B",1.48408232780543,1.57672406182673,2.52432841872492,1.62256748882838,1.4919860557209,2.00080108973829,3.51450985240104,0,0,0,3.1074947151602,2.52241021728659,0,2.64696531953998,1.45836322286117,1.8480763970007,0,2.86939052571375
"ITPA",3.39233227226967,6.22821580569866,7.07960967941231,6.08394048335592,6.51676509862856,6.6068826148309,6.86931433191532,4.55181737661092,6.9803416907907,6.7849564560854,5.47092927721742,5.93294169579666,5.44320340200773,5.07247910124614,6.76661703263121,6.50516164122361,6.24732632299026,5.21594763625997
"ITPK1",2.41874480687501,2.75565185443449,1.95975311057981,1.84909209437693,3.0932100708501,2.52989078412271,1.1550616445081,1.49108834028616,1.49528753146098,1.75789352589095,2.60995328435741,2.63038047053297,2.67350720543038,2.83193200251096,2.96910719234979,2.67253665105418,3.75245001360822,2.50045746895703
"ITPKB",4.35002926899772,5.5598114772512,5.022909735903,6.09978675766028,4.61497220284889,5.67223945085688,6.56832425166327,4.05369278219857,4.84435861896638,3.85843555739751,1.15141442688047,2.88479179748114,0.939417186502788,2.34524473806178,0,0,0,0.950048564203648
"ITPR1",5.44040855076038,5.53663194208021,5.95870447664485,6.32123096416202,5.28287848135702,5.30102752506678,4.42909817496736,5.03969352270294,5.33224701179493,5.21294834979787,4.31643942874997,2.57427748239546,3.19381814359946,4.41461974515885,4.19605724676564,4.47650355439243,4.78324722195598,4.54273680884289
"ITPR2",5.64151077708972,6.63310090612461,6.07614250514964,6.72284899675256,6.27837614037949,6.21215551387425,6.56690143082081,6.14594985710878,5.29672576901439,5.74171575496967,4.38934409010777,3.23435371754137,3.97387229050317,4.21076864150993,3.40240085066207,3.7641203891739,4.00573985235219,4.64278286457495
"ITPR3",5.55696948250983,3.43961803892339,5.74630023903878,4.52499688530912,6.14001941231494,5.69740762478632,4.64112000581008,4.29855129005857,4.3570190779683,4.93311611336987,4.36726333956492,2.48789155464593,1.96994681926218,4.04170704143932,4.23925995307266,3.29605203807604,4.08118669620367,4.53469717869509
"ITPRIP",1.60300462629953,3.1478396472186,2.62273654469455,1.7797721334642,3.12471461458498,2.53192672040988,2.53435604583749,2.914549781049,1.84870445546076,2.40995987390074,1.35847712828723,1.73560394885897,2.08886057631514,2.44877399814512,2.51089889580693,2.45837701690505,1.11991798053245,1.90985438784561
"ITSN1",4.56057613089224,4.83687188606684,4.23289010196033,2.59052068715625,3.28603315228917,3.36711978187231,3.34511113737374,0,0,0,0,0,0,0,0,0,0,0
"ITSN2",6.54793817789217,6.07185581298577,5.66547934427753,6.41832131488858,6.05076375566566,5.65657806211463,5.58708033566221,5.06001323578788,5.31171312537735,5.48026481531709,5.4280204285163,5.06273126391049,4.77236588594929,4.9605301460206,5.44198516828121,4.91965061403497,5.40480586998133,5.3996874833473
"IVD",5.69234311492681,5.97003364849989,5.82593084492043,6.80056719952658,5.62341688934172,6.90422989637944,6.42931245074648,6.52486618608358,7.13970305158981,6.89521773598806,6.15678407155002,6.1119134329315,5.54155387320368,5.6058184774833,6.30194876802498,5.73530253715759,5.92187153908848,5.75700556789323
"IVNS1ABP",3.61840916365344,2.9766975124416,4.69937578992284,3.58900771786799,3.59254993407514,1.5654034111888,4.39797371910108,3.98201790662372,3.36933696274814,4.15307145266211,1.70698756865965,5.10321675038962,4.57343960856412,6.55060426029356,6.30359366052814,6.78634084717134,6.41226535150214,5.24915967749555
"IWS1",5.96570209177697,5.86772790066401,5.80780384456702,5.99723032570221,5.42022412790837,5.53334456765592,5.75212701272817,5.39321200241775,5.8330952816841,5.81586051457804,5.88112384709306,5.24408015749645,5.04929801023181,5.67387195314968,5.38676778652555,5.23243216416749,5.45611402307376,5.44683219125233
